month,region,model_code,product_type,term_months,credit_tier,buy_rate_apr,published_apr,money_factor,residual_pct
2025-08,East,MODEL_10,Finance,36,C,4.719,5.247,,
2025-08,East,MODEL_10,Finance,48,C,3.703,4.137,,
2025-08,East,MODEL_10,Finance,60,C,6.281,7.256,,
2025-08,South,MODEL_1,Finance,36,A,5.126,6.113,,
2025-08,South,MODEL_1,Lease,48,A,,,0.003234,0.504
2025-08,South,MODEL_1,Finance,60,A,4.479,5.111,,
2025-08,South,MODEL_1,Lease,36,B,,,0.003223,0.535
2025-08,South,MODEL_1,Lease,48,B,,,0.002159,0.546
2025-08,South,MODEL_1,Finance,60,B,4.428,4.963,,
2025-08,South,MODEL_1,Finance,36,C,5.574,6.241,,
2025-08,South,MODEL_1,Lease,48,C,,,0.002007,0.499
2025-08,South,MODEL_1,Lease,60,C,,,0.003949,0.604
2025-08,South,MODEL_2,Lease,36,A,,,0.003701,0.495
2025-08,South,MODEL_2,Finance,48,A,6.306,6.859,,
2025-08,South,MODEL_2,Lease,60,A,,,0.002256,0.563
2025-08,South,MODEL_2,Lease,36,B,,,0.001684,0.577
2025-08,South,MODEL_2,Finance,48,B,6.592,7.322,,
2025-08,South,MODEL_2,Lease,60,B,,,0.001927,0.621
2025-08,South,MODEL_2,Finance,36,C,5.459,6.456,,
2025-08,South,MODEL_2,Finance,48,C,4.826,5.788,,
2025-08,South,MODEL_2,Finance,60,C,4.298,4.932,,
2025-08,South,MODEL_3,Finance,36,A,4.084,5.035,,
2025-08,South,MODEL_3,Finance,48,A,6.924,7.539,,
2025-08,South,MODEL_3,Finance,60,A,4.99,5.881,,
2025-08,South,MODEL_3,Lease,36,B,,,0.00187,0.621
2025-08,South,MODEL_3,Lease,48,B,,,0.001955,0.507
2025-08,South,MODEL_3,Finance,60,B,5.98,6.617,,
2025-08,South,MODEL_3,Finance,36,C,6.246,6.732,,
2025-08,South,MODEL_3,Finance,48,C,3.951,4.898,,
2025-08,South,MODEL_3,Lease,60,C,,,0.002116,0.493
2025-08,South,MODEL_4,Lease,36,A,,,0.003484,0.628
2025-08,South,MODEL_4,Finance,48,A,6.705,7.107,,
2025-08,South,MODEL_4,Lease,60,A,,,0.003347,0.53
2025-08,South,MODEL_4,Finance,36,B,5.596,6.093,,
2025-08,South,MODEL_4,Finance,48,B,5.185,5.823,,
2025-08,South,MODEL_4,Finance,60,B,3.927,4.669,,
2025-08,South,MODEL_4,Finance,36,C,3.509,4.142,,
2025-08,South,MODEL_4,Lease,48,C,,,0.003655,0.619
2025-08,South,MODEL_4,Lease,60,C,,,0.002684,0.496
2025-08,South,MODEL_5,Finance,36,A,6.257,7.154,,
2025-08,South,MODEL_5,Lease,48,A,,,0.002228,0.494
2025-08,South,MODEL_5,Finance,60,A,5.885,6.265,,
2025-08,South,MODEL_5,Lease,36,B,,,0.001743,0.553
2025-08,South,MODEL_5,Lease,48,B,,,0.004031,0.533
2025-08,South,MODEL_5,Finance,60,B,6.267,6.799,,
2025-08,South,MODEL_5,Finance,36,C,3.718,4.588,,
2025-08,South,MODEL_5,Finance,48,C,5.342,6.259,,
2025-08,South,MODEL_5,Lease,60,C,,,0.003738,0.638
2025-08,South,MODEL_6,Finance,36,A,3.65,4.566,,
2025-08,South,MODEL_6,Lease,48,A,,,0.001894,0.597
2025-08,South,MODEL_6,Lease,60,A,,,0.00259,0.553
2025-08,South,MODEL_6,Finance,36,B,4.87,5.811,,
2025-08,South,MODEL_6,Lease,48,B,,,0.003224,0.527
2025-08,South,MODEL_6,Lease,60,B,,,0.002377,0.641
2025-08,South,MODEL_6,Finance,36,C,6.735,7.339,,
2025-08,South,MODEL_6,Lease,48,C,,,0.002646,0.526
2025-08,South,MODEL_6,Lease,60,C,,,0.001965,0.629
2025-08,South,MODEL_7,Finance,36,A,4.646,5.632,,
2025-08,South,MODEL_7,Finance,48,A,6.223,6.616,,
2025-08,South,MODEL_7,Finance,60,A,5.207,5.627,,
2025-08,South,MODEL_7,Finance,36,B,5.371,5.782,,
2025-08,South,MODEL_7,Finance,48,B,4.596,5.076,,
2025-08,South,MODEL_7,Finance,60,B,6.406,6.749,,
2025-08,South,MODEL_7,Lease,36,C,,,0.003708,0.527
2025-08,South,MODEL_7,Finance,48,C,5.817,6.439,,
2025-08,South,MODEL_7,Lease,60,C,,,0.003151,0.585
2025-08,South,MODEL_8,Lease,36,A,,,0.002763,0.592
2025-08,South,MODEL_8,Lease,48,A,,,0.002537,0.641
2025-08,South,MODEL_8,Lease,60,A,,,0.002277,0.591
2025-08,South,MODEL_8,Finance,36,B,5.507,6.061,,
2025-08,South,MODEL_8,Finance,48,B,6.741,7.108,,
2025-08,South,MODEL_8,Finance,60,B,4.529,4.964,,
2025-08,South,MODEL_8,Finance,36,C,4.985,5.313,,
2025-08,South,MODEL_8,Lease,48,C,,,0.00267,0.494
2025-08,South,MODEL_8,Lease,60,C,,,0.002367,0.57
2025-08,South,MODEL_9,Lease,36,A,,,0.001793,0.507
2025-08,South,MODEL_9,Finance,48,A,3.7,4.329,,
2025-08,South,MODEL_9,Finance,60,A,4.409,5.126,,
2025-08,South,MODEL_9,Lease,36,B,,,0.002749,0.528
2025-08,South,MODEL_9,Finance,48,B,4.934,5.349,,
2025-08,South,MODEL_9,Lease,60,B,,,0.003955,0.637
2025-08,South,MODEL_9,Finance,36,C,4.421,5.004,,
2025-08,South,MODEL_9,Finance,48,C,4.564,5.361,,
2025-08,South,MODEL_9,Finance,60,C,4.666,5.342,,
2025-08,South,MODEL_10,Finance,36,A,5.335,6.215,,
2025-08,South,MODEL_10,Finance,48,A,6.684,7.227,,
2025-08,South,MODEL_10,Lease,60,A,,,0.002256,0.58
2025-08,South,MODEL_10,Lease,36,B,,,0.003492,0.61
2025-08,South,MODEL_10,Finance,48,B,4.899,5.679,,
2025-08,South,MODEL_10,Finance,60,B,6.439,6.894,,
2025-08,South,MODEL_10,Lease,36,C,,,0.004428,0.641
2025-08,South,MODEL_10,Finance,48,C,5.108,5.783,,
2025-08,South,MODEL_10,Lease,60,C,,,0.004413,0.516
2025-08,Midwest,MODEL_1,Finance,36,A,5.195,5.906,,
2025-08,Midwest,MODEL_1,Finance,48,A,6.225,6.94,,
2025-08,Midwest,MODEL_1,Finance,60,A,4.819,5.48,,
2025-08,Midwest,MODEL_1,Lease,36,B,,,0.004298,0.641
2025-08,Midwest,MODEL_1,Finance,48,B,4.783,5.37,,
2025-08,Midwest,MODEL_1,Lease,60,B,,,0.003931,0.633
2025-08,Midwest,MODEL_1,Finance,36,C,6.722,7.653,,
2025-08,Midwest,MODEL_1,Lease,48,C,,,0.002911,0.579
2025-08,Midwest,MODEL_1,Finance,60,C,5.748,6.463,,
2025-08,Midwest,MODEL_2,Lease,36,A,,,0.00426,0.552
2025-08,Midwest,MODEL_2,Finance,48,A,4.201,5.168,,
2025-08,Midwest,MODEL_2,Lease,60,A,,,0.003869,0.56
2025-08,Midwest,MODEL_2,Finance,36,B,5.539,5.992,,
2025-08,Midwest,MODEL_2,Lease,48,B,,,0.003368,0.492
2025-08,Midwest,MODEL_2,Finance,60,B,4.128,4.988,,
2025-08,Midwest,MODEL_2,Finance,36,C,6.347,7.308,,
2025-08,Midwest,MODEL_2,Finance,48,C,5.726,6.314,,
2025-08,Midwest,MODEL_2,Lease,60,C,,,0.003406,0.543
2025-08,Midwest,MODEL_3,Finance,36,A,3.619,4.411,,
2025-08,Midwest,MODEL_3,Lease,48,A,,,0.004388,0.579
2025-08,Midwest,MODEL_3,Finance,60,A,4.644,5.39,,
2025-08,Midwest,MODEL_3,Lease,36,B,,,0.002251,0.544
2025-08,Midwest,MODEL_3,Finance,48,B,6.859,7.73,,
2025-08,Midwest,MODEL_3,Finance,60,B,6.756,7.592,,
2025-08,Midwest,MODEL_3,Finance,36,C,6.424,7.207,,
2025-08,Midwest,MODEL_3,Lease,48,C,,,0.001512,0.636
2025-08,Midwest,MODEL_3,Finance,60,C,5.403,6.139,,
2025-08,Midwest,MODEL_4,Finance,36,A,4.105,4.962,,
2025-08,Midwest,MODEL_4,Finance,48,A,3.501,4.39,,
2025-08,Midwest,MODEL_4,Finance,60,A,6.33,6.727,,
2025-08,Midwest,MODEL_4,Lease,36,B,,,0.002357,0.599
2025-08,Midwest,MODEL_4,Finance,48,B,5.733,6.255,,
2025-08,Midwest,MODEL_4,Finance,60,B,3.732,4.533,,
2025-08,Midwest,MODEL_4,Finance,36,C,4.128,5.043,,
2025-08,Midwest,MODEL_4,Finance,48,C,5.084,5.915,,
2025-08,Midwest,MODEL_4,Finance,60,C,6.975,7.556,,
2025-08,Midwest,MODEL_5,Finance,36,A,6.645,7.004,,
2025-08,Midwest,MODEL_5,Finance,48,A,6.93,7.357,,
2025-08,Midwest,MODEL_5,Finance,60,A,4.335,4.811,,
2025-08,Midwest,MODEL_5,Lease,36,B,,,0.00419,0.499
2025-08,Midwest,MODEL_5,Lease,48,B,,,0.00218,0.605
2025-08,Midwest,MODEL_5,Lease,60,B,,,0.002998,0.587
2025-08,Midwest,MODEL_5,Finance,36,C,3.714,4.253,,
2025-08,Midwest,MODEL_5,Finance,48,C,6.011,7.009,,
2025-08,Midwest,MODEL_5,Lease,60,C,,,0.003726,0.533
2025-08,Midwest,MODEL_6,Lease,36,A,,,0.001547,0.602
2025-08,Midwest,MODEL_6,Finance,48,A,6.582,7.265,,
2025-08,Midwest,MODEL_6,Lease,60,A,,,0.002684,0.613
2025-08,Midwest,MODEL_6,Finance,36,B,3.535,4.156,,
2025-08,Midwest,MODEL_6,Lease,48,B,,,0.002503,0.628
2025-08,Midwest,MODEL_6,Finance,60,B,5.0,5.307,,
2025-08,Midwest,MODEL_6,Finance,36,C,3.965,4.925,,
2025-08,Midwest,MODEL_6,Finance,48,C,4.848,5.421,,
2025-08,Midwest,MODEL_6,Lease,60,C,,,0.002979,0.506
2025-08,Midwest,MODEL_7,Lease,36,A,,,0.004332,0.485
2025-08,Midwest,MODEL_7,Lease,48,A,,,0.002625,0.601
2025-08,Midwest,MODEL_7,Lease,60,A,,,0.001858,0.544
2025-08,Midwest,MODEL_7,Lease,36,B,,,0.001585,0.561
2025-08,Midwest,MODEL_7,Finance,48,B,6.387,6.768,,
2025-08,Midwest,MODEL_7,Lease,60,B,,,0.00337,0.654
2025-08,Midwest,MODEL_7,Lease,36,C,,,0.004057,0.569
2025-08,Midwest,MODEL_7,Lease,48,C,,,0.001708,0.558
2025-08,Midwest,MODEL_7,Finance,60,C,6.58,7.53,,
2025-08,Midwest,MODEL_8,Finance,36,A,5.214,5.847,,
2025-08,Midwest,MODEL_8,Finance,48,A,3.78,4.599,,
2025-08,Midwest,MODEL_8,Finance,60,A,4.585,5.052,,
2025-08,Midwest,MODEL_8,Finance,36,B,6.214,7.199,,
2025-08,Midwest,MODEL_8,Lease,48,B,,,0.002103,0.656
2025-08,Midwest,MODEL_8,Lease,60,B,,,0.002191,0.504
2025-08,Midwest,MODEL_8,Lease,36,C,,,0.003082,0.508
2025-08,Midwest,MODEL_8,Lease,48,C,,,0.003101,0.573
2025-08,Midwest,MODEL_8,Lease,60,C,,,0.003942,0.546
2025-08,Midwest,MODEL_9,Lease,36,A,,,0.004415,0.525
2025-08,Midwest,MODEL_9,Lease,48,A,,,0.003746,0.647
2025-08,Midwest,MODEL_9,Lease,60,A,,,0.002637,0.621
2025-08,Midwest,MODEL_9,Finance,36,B,5.202,5.773,,
2025-08,Midwest,MODEL_9,Finance,48,B,4.411,5.323,,
2025-08,Midwest,MODEL_9,Lease,60,B,,,0.001828,0.646
2025-08,Midwest,MODEL_9,Lease,36,C,,,0.002223,0.654
2025-08,Midwest,MODEL_9,Finance,48,C,6.748,7.561,,
2025-08,Midwest,MODEL_9,Finance,60,C,6.819,7.571,,
2025-08,Midwest,MODEL_10,Finance,36,A,3.973,4.663,,
2025-08,Midwest,MODEL_10,Finance,48,A,6.42,6.811,,
2025-08,Midwest,MODEL_10,Lease,60,A,,,0.002692,0.48
2025-08,Midwest,MODEL_10,Lease,36,B,,,0.003546,0.592
2025-08,Midwest,MODEL_10,Finance,48,B,5.391,6.014,,
2025-08,Midwest,MODEL_10,Lease,60,B,,,0.002176,0.569
2025-08,Midwest,MODEL_10,Finance,36,C,4.391,4.822,,
2025-08,Midwest,MODEL_10,Lease,48,C,,,0.002259,0.523
2025-08,Midwest,MODEL_10,Finance,60,C,6.703,7.672,,
2025-08,West,MODEL_1,Lease,36,A,,,0.001775,0.487
2025-08,West,MODEL_1,Finance,48,A,6.907,7.599,,
2025-08,West,MODEL_1,Lease,60,A,,,0.003312,0.534
2025-08,West,MODEL_1,Lease,36,B,,,0.001543,0.516
2025-08,West,MODEL_1,Finance,48,B,5.599,6.295,,
2025-08,West,MODEL_1,Finance,60,B,3.869,4.296,,
2025-08,West,MODEL_1,Finance,36,C,4.378,4.722,,
2025-08,West,MODEL_1,Finance,48,C,5.455,6.01,,
2025-08,West,MODEL_1,Finance,60,C,6.125,6.948,,
2025-08,West,MODEL_2,Finance,36,A,4.825,5.515,,
2025-08,West,MODEL_2,Finance,48,A,3.877,4.669,,
2025-08,West,MODEL_2,Lease,60,A,,,0.001518,0.546
2025-08,West,MODEL_2,Finance,36,B,6.612,7.304,,
2025-08,West,MODEL_2,Lease,48,B,,,0.00338,0.555
2025-08,West,MODEL_2,Finance,60,B,4.615,5.452,,
2025-08,West,MODEL_2,Finance,36,C,4.529,5.005,,
2025-08,West,MODEL_2,Lease,48,C,,,0.003765,0.595
2025-08,West,MODEL_2,Lease,60,C,,,0.003238,0.642
2025-08,West,MODEL_3,Lease,36,A,,,0.003662,0.501
2025-08,West,MODEL_3,Lease,48,A,,,0.003483,0.527
2025-08,West,MODEL_3,Finance,60,A,5.272,6.06,,
2025-08,West,MODEL_3,Finance,36,B,5.703,6.131,,
2025-08,West,MODEL_3,Lease,48,B,,,0.002063,0.595
2025-08,West,MODEL_3,Finance,60,B,4.953,5.439,,
2025-08,West,MODEL_3,Finance,36,C,6.544,7.284,,
2025-08,West,MODEL_3,Finance,48,C,4.312,5.287,,
2025-08,West,MODEL_3,Finance,60,C,4.356,5.039,,
2025-08,West,MODEL_4,Finance,36,A,5.85,6.16,,
2025-08,West,MODEL_4,Lease,48,A,,,0.004444,0.581
2025-08,West,MODEL_4,Lease,60,A,,,0.003108,0.49
2025-08,West,MODEL_4,Lease,36,B,,,0.004218,0.508
2025-08,West,MODEL_4,Lease,48,B,,,0.004053,0.483
2025-08,West,MODEL_4,Lease,60,B,,,0.00267,0.484
2025-08,West,MODEL_4,Lease,36,C,,,0.00424,0.51
2025-08,West,MODEL_4,Lease,48,C,,,0.003768,0.541
2025-08,West,MODEL_4,Finance,60,C,6.804,7.52,,
2025-08,West,MODEL_5,Finance,36,A,4.01,4.616,,
2025-08,West,MODEL_5,Finance,48,A,5.802,6.654,,
2025-08,West,MODEL_5,Lease,60,A,,,0.003311,0.518
2025-08,West,MODEL_5,Finance,36,B,6.792,7.481,,
2025-08,West,MODEL_5,Finance,48,B,4.695,5.665,,
2025-08,West,MODEL_5,Lease,60,B,,,0.002894,0.645
2025-08,West,MODEL_5,Lease,36,C,,,0.001645,0.653
2025-08,West,MODEL_5,Finance,48,C,6.503,7.061,,
2025-08,West,MODEL_5,Lease,60,C,,,0.004286,0.493
2025-08,West,MODEL_6,Lease,36,A,,,0.002234,0.491
2025-08,West,MODEL_6,Finance,48,A,5.512,6.187,,
2025-08,West,MODEL_6,Lease,60,A,,,0.002429,0.584
2025-08,West,MODEL_6,Lease,36,B,,,0.002735,0.606
2025-08,West,MODEL_6,Finance,48,B,4.762,5.171,,
2025-08,West,MODEL_6,Finance,60,B,5.788,6.254,,
2025-08,West,MODEL_6,Lease,36,C,,,0.001657,0.485
2025-08,West,MODEL_6,Lease,48,C,,,0.002398,0.651
2025-08,West,MODEL_6,Finance,60,C,5.467,6.137,,
2025-08,West,MODEL_7,Finance,36,A,6.583,7.103,,
2025-08,West,MODEL_7,Lease,48,A,,,0.002648,0.491
2025-08,West,MODEL_7,Finance,60,A,4.615,5.145,,
2025-08,West,MODEL_7,Finance,36,B,3.665,4.309,,
2025-08,West,MODEL_7,Lease,48,B,,,0.002559,0.651
2025-08,West,MODEL_7,Finance,60,B,6.839,7.232,,
2025-08,West,MODEL_7,Lease,36,C,,,0.0016,0.482
2025-08,West,MODEL_7,Finance,48,C,4.471,4.868,,
2025-08,West,MODEL_7,Finance,60,C,5.227,6.05,,
2025-08,West,MODEL_8,Finance,36,A,5.928,6.371,,
2025-08,West,MODEL_8,Finance,48,A,5.458,5.804,,
2025-08,West,MODEL_8,Finance,60,A,6.148,6.656,,
2025-08,West,MODEL_8,Lease,36,B,,,0.003915,0.626
2025-08,West,MODEL_8,Lease,48,B,,,0.003487,0.595
2025-08,West,MODEL_8,Lease,60,B,,,0.002438,0.585
2025-08,West,MODEL_8,Finance,36,C,3.828,4.326,,
2025-08,West,MODEL_8,Lease,48,C,,,0.001721,0.547
2025-08,West,MODEL_8,Finance,60,C,5.186,5.809,,
2025-08,West,MODEL_9,Finance,36,A,3.977,4.582,,
2025-08,West,MODEL_9,Lease,48,A,,,0.003617,0.619
2025-08,West,MODEL_9,Lease,60,A,,,0.002687,0.572
2025-08,West,MODEL_9,Lease,36,B,,,0.003415,0.554
2025-08,West,MODEL_9,Finance,48,B,6.74,7.392,,
2025-08,West,MODEL_9,Finance,60,B,3.528,3.922,,
2025-08,West,MODEL_9,Finance,36,C,4.847,5.45,,
2025-08,West,MODEL_9,Lease,48,C,,,0.004248,0.491
2025-08,West,MODEL_9,Lease,60,C,,,0.001576,0.524
2025-08,West,MODEL_10,Lease,36,A,,,0.001567,0.546
2025-08,West,MODEL_10,Finance,48,A,5.725,6.286,,
2025-08,West,MODEL_10,Lease,60,A,,,0.002773,0.527
2025-08,West,MODEL_10,Finance,36,B,4.545,5.136,,
2025-08,West,MODEL_10,Lease,48,B,,,0.001853,0.659
2025-08,West,MODEL_10,Lease,60,B,,,0.004128,0.643
2025-08,West,MODEL_10,Finance,36,C,5.116,6.1,,
2025-08,West,MODEL_10,Finance,48,C,5.081,5.709,,
2025-08,West,MODEL_10,Lease,60,C,,,0.002002,0.487
2025-09,East,MODEL_1,Lease,36,A,,,0.001918,0.616
2025-09,East,MODEL_1,Lease,48,A,,,0.00439,0.605
2025-09,East,MODEL_1,Finance,60,A,5.958,6.491,,
2025-09,East,MODEL_1,Finance,36,B,3.629,4.304,,
2025-09,East,MODEL_1,Lease,48,B,,,0.002205,0.564
2025-09,East,MODEL_1,Lease,60,B,,,0.003047,0.483
2025-09,East,MODEL_1,Lease,36,C,,,0.002486,0.572
2025-09,East,MODEL_1,Lease,48,C,,,0.002749,0.492
2025-09,East,MODEL_1,Lease,60,C,,,0.001848,0.544
2025-09,East,MODEL_2,Finance,36,A,6.119,6.709,,
2025-09,East,MODEL_2,Finance,48,A,4.926,5.46,,
2025-09,East,MODEL_2,Lease,60,A,,,0.003088,0.569
2025-09,East,MODEL_2,Finance,36,B,6.076,6.76,,
2025-09,East,MODEL_2,Finance,48,B,6.727,7.197,,
2025-09,East,MODEL_2,Lease,60,B,,,0.002921,0.546
2025-09,East,MODEL_2,Finance,36,C,4.943,5.458,,
2025-09,East,MODEL_2,Finance,48,C,4.025,4.453,,
2025-09,East,MODEL_2,Lease,60,C,,,0.001631,0.586
2025-09,East,MODEL_3,Finance,36,A,6.801,7.779,,
2025-09,East,MODEL_3,Lease,48,A,,,0.002802,0.533
2025-09,East,MODEL_3,Finance,60,A,6.088,6.901,,
2025-09,East,MODEL_3,Finance,36,B,3.794,4.769,,
2025-09,East,MODEL_3,Lease,48,B,,,0.003607,0.503
2025-09,East,MODEL_3,Lease,60,B,,,0.003813,0.604
2025-09,East,MODEL_3,Finance,36,C,4.024,4.705,,
2025-09,East,MODEL_3,Lease,48,C,,,0.004385,0.49
2025-09,East,MODEL_3,Finance,60,C,6.506,6.941,,
2025-09,East,MODEL_4,Lease,36,A,,,0.002768,0.492
2025-09,East,MODEL_4,Lease,48,A,,,0.003266,0.652
2025-09,East,MODEL_4,Finance,60,A,6.764,7.265,,
2025-09,East,MODEL_4,Lease,36,B,,,0.002039,0.515
2025-09,East,MODEL_4,Finance,48,B,6.796,7.469,,
2025-09,East,MODEL_4,Lease,60,B,,,0.003398,0.634
2025-09,East,MODEL_4,Finance,36,C,5.008,5.814,,
2025-09,East,MODEL_4,Lease,48,C,,,0.00382,0.639
2025-09,East,MODEL_4,Lease,60,C,,,0.003835,0.493
2025-09,East,MODEL_5,Lease,36,A,,,0.003959,0.542
2025-09,East,MODEL_5,Lease,48,A,,,0.002996,0.625
2025-09,East,MODEL_5,Lease,60,A,,,0.001766,0.627
2025-09,East,MODEL_5,Lease,36,B,,,0.002793,0.539
2025-09,East,MODEL_5,Finance,48,B,5.306,5.778,,
2025-09,East,MODEL_5,Finance,60,B,4.6,5.476,,
2025-09,East,MODEL_5,Finance,36,C,4.581,5.534,,
2025-09,East,MODEL_5,Lease,48,C,,,0.004073,0.492
2025-09,East,MODEL_5,Finance,60,C,5.906,6.277,,
2025-09,East,MODEL_6,Finance,36,A,5.384,5.733,,
2025-09,East,MODEL_6,Lease,48,A,,,0.004103,0.585
2025-09,East,MODEL_6,Lease,60,A,,,0.002777,0.56
2025-09,East,MODEL_6,Lease,36,B,,,0.002766,0.576
2025-09,East,MODEL_6,Finance,48,B,6.772,7.24,,
2025-09,East,MODEL_6,Finance,60,B,5.31,5.973,,
2025-09,East,MODEL_6,Lease,36,C,,,0.003314,0.611
2025-09,East,MODEL_6,Lease,48,C,,,0.003886,0.503
2025-09,East,MODEL_6,Finance,60,C,6.605,7.11,,
2025-09,East,MODEL_7,Lease,36,A,,,0.002233,0.612
2025-09,East,MODEL_7,Finance,48,A,5.558,6.53,,
2025-09,East,MODEL_7,Lease,60,A,,,0.003414,0.645
2025-09,East,MODEL_7,Finance,36,B,4.362,5.093,,
2025-09,East,MODEL_7,Finance,48,B,5.28,6.136,,
2025-09,East,MODEL_7,Lease,60,B,,,0.002168,0.566
2025-09,East,MODEL_7,Lease,36,C,,,0.002856,0.65
2025-09,East,MODEL_7,Finance,48,C,6.252,6.679,,
2025-09,East,MODEL_7,Lease,60,C,,,0.003007,0.585
2025-09,East,MODEL_8,Finance,36,A,3.542,4.161,,
2025-09,East,MODEL_8,Finance,48,A,4.443,5.058,,
2025-09,East,MODEL_8,Lease,60,A,,,0.002373,0.529
2025-09,East,MODEL_8,Finance,36,B,5.077,5.677,,
2025-09,East,MODEL_8,Finance,48,B,4.708,5.659,,
2025-09,East,MODEL_8,Lease,60,B,,,0.004005,0.498
2025-09,East,MODEL_8,Lease,36,C,,,0.003105,0.535
2025-09,East,MODEL_8,Lease,48,C,,,0.001982,0.5
2025-09,East,MODEL_8,Lease,60,C,,,0.004242,0.512
2025-09,East,MODEL_9,Lease,36,A,,,0.003733,0.595
2025-09,East,MODEL_9,Finance,48,A,5.099,5.951,,
2025-09,East,MODEL_9,Finance,60,A,6.509,7.458,,
2025-09,East,MODEL_9,Lease,36,B,,,0.002789,0.574
2025-09,East,MODEL_9,Finance,48,B,3.901,4.636,,
2025-09,East,MODEL_9,Finance,60,B,4.266,4.726,,
2025-09,East,MODEL_9,Finance,36,C,3.761,4.363,,
2025-09,East,MODEL_9,Finance,48,C,5.613,6.427,,
2025-09,East,MODEL_9,Lease,60,C,,,0.002416,0.538
2025-09,East,MODEL_10,Lease,36,A,,,0.002635,0.594
2025-09,East,MODEL_10,Finance,48,A,5.315,5.901,,
2025-09,East,MODEL_10,Finance,60,A,6.181,6.837,,
2025-09,East,MODEL_10,Lease,36,B,,,0.002006,0.53
2025-09,East,MODEL_10,Lease,48,B,,,0.001507,0.554
2025-09,East,MODEL_10,Lease,60,B,,,0.004071,0.498
2025-09,East,MODEL_10,Lease,36,C,,,0.002747,0.481
2025-09,East,MODEL_10,Lease,48,C,,,0.001686,0.651
2025-09,East,MODEL_10,Lease,60,C,,,0.001547,0.514
2025-09,South,MODEL_1,Finance,36,A,5.904,6.272,,
2025-09,South,MODEL_1,Finance,48,A,4.856,5.332,,
2025-09,South,MODEL_1,Lease,60,A,,,0.00324,0.586
2025-09,South,MODEL_1,Finance,36,B,5.489,6.046,,
2025-09,South,MODEL_1,Finance,48,B,6.577,6.883,,
2025-09,South,MODEL_1,Lease,60,B,,,0.003205,0.607
2025-09,South,MODEL_1,Finance,36,C,3.797,4.259,,
2025-09,South,MODEL_1,Finance,48,C,5.775,6.463,,
2025-09,South,MODEL_1,Finance,60,C,4.599,5.488,,
2025-09,South,MODEL_2,Finance,36,A,4.673,5.53,,
2025-09,South,MODEL_2,Finance,48,A,6.21,7.014,,
2025-09,South,MODEL_2,Finance,60,A,6.475,6.81,,
2025-09,South,MODEL_2,Finance,36,B,5.637,6.028,,
2025-09,South,MODEL_2,Lease,48,B,,,0.003148,0.572
2025-09,South,MODEL_2,Finance,60,B,6.739,7.635,,
2025-09,South,MODEL_2,Finance,36,C,4.565,4.997,,
2025-09,South,MODEL_2,Finance,48,C,4.294,4.679,,
2025-09,South,MODEL_2,Lease,60,C,,,0.003352,0.551
2025-09,South,MODEL_3,Lease,36,A,,,0.003549,0.636
2025-09,South,MODEL_3,Lease,48,A,,,0.003697,0.564
2025-09,South,MODEL_3,Finance,60,A,6.45,7.276,,
2025-09,South,MODEL_3,Finance,36,B,4.468,5.301,,
2025-09,South,MODEL_3,Finance,48,B,5.198,5.649,,
2025-09,South,MODEL_3,Lease,60,B,,,0.002793,0.495
2025-09,South,MODEL_3,Finance,36,C,5.903,6.264,,
2025-09,South,MODEL_3,Lease,48,C,,,0.003793,0.608
2025-09,South,MODEL_3,Finance,60,C,6.62,6.971,,
2025-09,South,MODEL_4,Finance,36,A,5.364,5.934,,
2025-09,South,MODEL_4,Finance,48,A,5.924,6.762,,
2025-09,South,MODEL_4,Finance,60,A,4.26,4.582,,
2025-09,South,MODEL_4,Lease,36,B,,,0.002162,0.578
2025-09,South,MODEL_4,Finance,48,B,5.665,6.166,,
2025-09,South,MODEL_4,Finance,60,B,3.714,4.689,,
2025-09,South,MODEL_4,Finance,36,C,6.542,6.89,,
2025-09,South,MODEL_4,Finance,48,C,4.056,4.903,,
2025-09,South,MODEL_4,Lease,60,C,,,0.001889,0.607
2025-09,South,MODEL_5,Lease,36,A,,,0.004452,0.569
2025-09,South,MODEL_5,Finance,48,A,5.579,6.022,,
2025-09,South,MODEL_5,Finance,60,A,5.271,6.006,,
2025-09,South,MODEL_5,Lease,36,B,,,0.001683,0.515
2025-09,South,MODEL_5,Finance,48,B,4.848,5.46,,
2025-09,South,MODEL_5,Lease,60,B,,,0.003766,0.605
2025-09,South,MODEL_5,Finance,36,C,5.555,6.339,,
2025-09,South,MODEL_5,Finance,48,C,4.22,4.547,,
2025-09,South,MODEL_5,Finance,60,C,5.013,5.973,,
2025-09,South,MODEL_6,Lease,36,A,,,0.001946,0.485
2025-09,South,MODEL_6,Finance,48,A,4.713,5.306,,
2025-09,South,MODEL_6,Lease,60,A,,,0.002426,0.596
2025-09,South,MODEL_6,Finance,36,B,3.698,4.419,,
2025-09,South,MODEL_6,Lease,48,B,,,0.003447,0.521
2025-09,South,MODEL_6,Lease,60,B,,,0.001917,0.483
2025-09,South,MODEL_6,Lease,36,C,,,0.002445,0.591
2025-09,South,MODEL_6,Finance,48,C,5.626,6.13,,
2025-09,South,MODEL_6,Lease,60,C,,,0.003184,0.624
2025-09,South,MODEL_7,Finance,36,A,4.31,5.116,,
2025-09,South,MODEL_7,Lease,48,A,,,0.003869,0.618
2025-09,South,MODEL_7,Finance,60,A,3.61,4.091,,
2025-09,South,MODEL_7,Finance,36,B,6.717,7.142,,
